CustomerID,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,Churn
76ILSKGTXV,95,12.1698876429248,1673.56850191916,Standard,Credit card,No,Both,No,TV,15.7616176815743,71.3243809914516,1,Drama,2.00172709561658,4,Male,6,Yes,Yes,0
CCZLTRQXUN,97,18.741364823706,1673.56850191916,Standard,Credit card,Yes,Movies,Yes,TV,31.5282231981323,29.4919921610249,29,Drama,2.56401732358978,3,Male,14,Yes,Yes,0
RW8BHOP2GW,85,16.0658116629857,1365.59399135379,Standard,Credit card,Yes,Movies,No,Mobile,2.04787481080724,69.4447054569772,39,Drama,3.1228854749882,1,Male,16,No,Yes,1
NWRCRG0LLN,5,18.4012448733903,92.0062243669514,Basic,Bank transfer,Yes,TV Shows,No,Computer,36.1959321896625,122.367591491407,26,Drama,4.52139591458516,3,Female,13,Yes,Yes,0
0N2YDSLDKE,104,9.66016438706593,614.196606371628,Basic,Credit card,No,Movies,Yes,Mobile,6.98320929019891,68.5859440249903,1,Fantasy,1.3468545541673,6,Female,5,No,No,0
8Y4EB81DID,96,11.3106968869132,1085.82690114367,Premium,Mailed check,No,TV Shows,Yes,TV,36.9743159755025,84.2440655228673,1,Comedy,3.60457263200757,6,Female,0,No,Yes,0
W4D82JGRSR,84,18.6510858363966,1566.69121025731,Standard,Bank transfer,No,Movies,Yes,TV,23.665462280442,32.9134392542854,13,Action,3.94258340926798,5,Male,11,Yes,Yes,1
86F5GYIU4B,10,12.1698876429248,614.196606371628,Standard,Credit card,Yes,Movies,Yes,Computer,19.8651682178222,77.5379911763437,34,Comedy,2.89832788652881,7,Male,20,No,Yes,0
GSY02BHXUI,70,17.1166982742953,1198.16887920067,Basic,Credit card,Yes,TV Shows,No,Mobile,25.4465775882031,166.728853218477,23,Comedy,4.43642458371012,0,Female,8,Yes,Yes,0
T5A5GUDGHH,96,5.12688160891093,492.180634455449,Premium,Credit card,Yes,Both,No,Computer,22.1097149149453,40.8694115620251,34,Drama,1.79293802319298,4,Female,19,No,Yes,0
JXCF0T7PWE,55,12.2285223205547,672.56872763051,Basic,Credit card,No,Both,No,Computer,14.3186709794369,165.374723493733,25,Comedy,3.1319412122999,7,Male,9,No,Yes,1
1SEDHZRPXU,109,8.02418805716314,874.636498230783,Premium,Credit card,No,Both,No,Tablet,1.03256575916945,73.8724349974492,28,Sci-Fi,2.89832788652881,3,Female,17,Yes,Yes,0
3KLVFZM7OJ,117,18.6257281533335,1673.56850191916,Standard,Electronic check,No,Both,No,Tablet,15.4740879243902,140.275470804089,17,Sci-Fi,3.34848727364672,5,Male,15,No,Yes,0
68ZNRI2572,74,9.0405139906304,668.998035306649,Basic,Electronic check,No,Both,No,Computer,30.1138678502887,130.540741848396,44,Sci-Fi,2.3157375624273,2,Male,10,No,Yes,0
W813C4GC5Q,77,12.1698876429248,614.196606371628,Standard,Credit card,Yes,TV Shows,No,Mobile,35.7441667595436,135.241735162981,42,Fantasy,1.54510956903735,9,Male,3,No,Yes,0
570S7DXPHT,74,9.68767366939039,716.887851534889,Basic,Bank transfer,No,TV Shows,No,Computer,10.0632846690127,68.1579253963553,34,Action,2.89832788652881,5,Male,14,No,Yes,1
UOVRUIE484,89,11.5389430793092,614.196606371628,Premium,Bank transfer,Yes,Both,Yes,Computer,12.5907454809703,171.216600838296,19,Comedy,2.89832788652881,7,Male,6,Yes,Yes,0
1QFYKNRAMM,110,13.2755566724538,1460.31123396991,Premium,Electronic check,Yes,TV Shows,No,TV,32.8636008862767,149.45828503485,35,Fantasy,2.46281306615529,6,Male,8,No,Yes,0
FKYXDCALD8,14,12.1698876429248,268.310257176335,Premium,Credit card,No,TV Shows,No,Mobile,31.4441409582623,111.654334974742,47,Sci-Fi,1.68160395187453,4,Male,10,No,Yes,0
YFT2PG26WZ,63,12.1698876429248,521.223109462344,Premium,Bank transfer,Yes,Movies,No,Computer,27.9644680527125,8.53757724664767,4,Drama,2.89832788652881,8,Male,3,No,Yes,0
CS2FZRYU8L,102,12.1698876429248,1673.56850191916,Basic,Bank transfer,Yes,TV Shows,Yes,Mobile,32.7120605214468,92.8360156121831,46,Drama,1.25741801172857,6,Female,22,Yes,Yes,0
XQ9ABXGKJ2,45,13.0732155642803,588.294700392613,Basic,Bank transfer,No,Both,Yes,Computer,14.7934029201685,109.261424371175,20,Sci-Fi,2.08633903597591,1,Female,13,No,Yes,0
2320A0GXKQ,59,12.1698876429248,718.023370932561,Basic,Bank transfer,No,Movies,No,Computer,28.54828621754,32.3272776035112,14,Fantasy,2.89832788652881,1,Female,16,Yes,Yes,1
MGW74TNB92,115,5.683634966216,653.61802111484,Standard,Electronic check,No,Movies,Yes,TV,6.12804806845883,50.2590830841689,0,Fantasy,1.79444431674698,4,Male,22,No,Yes,0
V8CKCGJ5E8,99,17.8567911133283,614.196606371628,Standard,Electronic check,Yes,Both,No,Mobile,8.72365581289597,168.800312542709,17,Action,4.4569107028659,9,Male,14,No,Yes,0
S16BCT80VU,73,5.75552832148617,420.15356746849,Basic,Mailed check,No,TV Shows,Yes,Mobile,26.8726584945757,121.829620492013,40,Sci-Fi,2.26442864024349,4,Male,24,No,Yes,0
BMKC2PJE7U,62,11.0010628487595,682.06589662309,Basic,Credit card,Yes,Both,No,Computer,3.87212932625154,133.518439766248,22,Comedy,1.053246764656,0,Female,6,Yes,Yes,0
191490BP7I,6,7.15364103364882,614.196606371628,Standard,Electronic check,Yes,Both,Yes,Computer,8.01298464722721,113.361015919987,48,Fantasy,3.85425080377321,7,Male,11,Yes,Yes,0
66V1KPHQMM,93,10.1900296225809,947.672754900026,Basic,Bank transfer,No,Both,No,TV,38.0854226363024,101.055736274397,42,Comedy,2.89832788652881,0,Female,18,Yes,Yes,0
G55J3RXYSJ,30,12.1697170820336,614.196606371628,Premium,Credit card,Yes,Both,Yes,Mobile,5.54222692035458,68.7696517292286,41,Drama,2.69115292311082,6,Male,9,Yes,Yes,0
CLJPBTJR01,5,8.91888499717453,44.5944249858727,Premium,Bank transfer,No,Movies,No,TV,29.1483234357453,89.3303232709873,4,Sci-Fi,2.89832788652881,5,Male,13,Yes,Yes,1
RFQJOFKVYH,94,7.62684092454342,614.196606371628,Basic,Credit card,No,Movies,No,Computer,15.5026345117712,32.6406075483615,9,Action,2.37799756621995,1,Male,9,No,Yes,1
TCI2ZYA2OH,85,12.1698876429248,728.869204017293,Premium,Bank transfer,Yes,TV Shows,No,Mobile,37.9015461423619,140.953284733142,8,Comedy,2.89752102872463,2,Male,0,No,Yes,0
QTQ705NK8P,49,14.9659314100172,733.330639090843,Premium,Credit card,No,Both,No,TV,34.2551868381909,88.3987932585464,38,Fantasy,2.89832788652881,6,Male,18,No,Yes,0
6OAKAQPYJI,98,17.5674048013296,1673.56850191916,Standard,Credit card,No,Movies,Yes,Tablet,12.6895563141187,96.4269008687629,1,Comedy,2.06354302907964,3,Male,18,No,Yes,0
X8S5TM85UM,34,18.3214792069981,622.930293037934,Standard,Credit card,Yes,Both,Yes,Computer,27.9032664281046,56.9392288507409,9,Comedy,2.6892101122941,0,Female,1,Yes,Yes,0
YSXKQ3NPQY,109,13.185877501379,1437.26064765031,Premium,Electronic check,Yes,Both,Yes,TV,20.0274509960959,55.3818714950518,39,Sci-Fi,1.72570583709328,4,Male,2,Yes,Yes,0
AWOJ9P08XG,106,10.2354529154384,1084.95800903647,Basic,Credit card,Yes,Movies,No,Mobile,1.47619197073586,111.611971950465,10,Comedy,3.97489169032723,9,Female,2,Yes,Yes,1
4HWEZXFWH7,9,19.0096368318641,171.086731486777,Basic,Electronic check,Yes,Both,No,Mobile,14.139595306501,104.3774408566,29,Action,3.25776963802939,0,Male,10,No,Yes,0
08SXSQQO8U,27,9.7040600533092,262.009621439348,Premium,Electronic check,No,Both,Yes,TV,2.09564656513562,132.463205513648,24,Drama,2.89832788652881,7,Female,11,No,Yes,0
FU217ZFBHN,116,14.5651749167751,1673.56850191916,Standard,Credit card,Yes,Movies,Yes,TV,19.0603849450204,111.795846200829,39,Action,3.91422193827039,2,Male,5,No,Yes,0
OX3OJ9LAOC,66,18.6377510306286,1230.09156802149,Premium,Bank transfer,No,TV Shows,No,Mobile,9.23412941562881,166.050475766453,2,Action,2.31955504094443,9,Male,13,No,No,0
768I1YHH7G,44,12.7465545962476,560.848402234894,Premium,Electronic check,No,TV Shows,Yes,Computer,6.58738251830901,147.245668489251,13,Action,2.60169994122358,5,Male,16,No,Yes,0
VLBQICLTAV,82,12.1698876429248,1480.44358215924,Premium,Credit card,Yes,TV Shows,Yes,Tablet,2.25152532802595,32.9324027522231,38,Comedy,1.65799708526903,8,Female,24,No,Yes,0
WWD6Y3ULXF,12,13.7695569019285,165.234682823142,Basic,Credit card,Yes,TV Shows,No,Mobile,35.6550956450607,120.326635833264,40,Action,3.9695537410657,7,Female,12,Yes,Yes,1
2S21P19IE6,3,15.4574407172649,46.3723221517946,Standard,Bank transfer,Yes,Both,Yes,TV,30.6608103056733,179.233702434321,13,Comedy,2.89832788652881,5,Male,9,No,Yes,0
S96XIOR9FL,90,5.59497867709068,503.548080938162,Premium,Credit card,Yes,Both,No,TV,19.3804052118828,58.7034987326043,39,Comedy,1.95633799133764,2,Male,10,No,Yes,0
G5BUY00PBY,49,5.22348620010179,255.950823804988,Standard,Electronic check,No,Movies,No,Mobile,17.7097536592776,58.954258052072,27,Comedy,1.04281477838219,6,Male,1,No,Yes,0
FGMG7KDSFT,80,12.1698876429248,732.432742643178,Premium,Electronic check,Yes,TV Shows,No,Computer,17.420523866879,80.986776394046,22,Comedy,2.89832788652881,0,Male,10,Yes,Yes,0
YRVS588TVB,20,7.70287079159699,154.05741583194,Basic,Credit card,No,Both,No,Computer,4.42293332662596,16.2184067455551,45,Drama,3.83856782638404,2,Male,6,No,No,0
FFEZ8R3G30,70,13.9049236678067,614.196606371628,Standard,Credit card,No,Both,No,TV,9.93896068143365,53.2180125384154,12,Fantasy,1.75979963823613,9,Male,23,No,Yes,1
R9VPT2RPRA,32,18.3729914359116,587.93572594917,Premium,Bank transfer,Yes,Both,No,TV,34.7881398710293,179.752023546167,44,Comedy,3.37074489469077,3,Female,19,Yes,Yes,0
ZKH0WXMBF8,99,12.1698876429248,614.196606371628,Standard,Bank transfer,No,TV Shows,Yes,Computer,16.9466225076178,89.9577735465159,33,Drama,1.72481647831765,7,Female,23,Yes,Yes,1
SSD3NJ3SCF,2,12.1698876429248,35.4537678400955,Standard,Credit card,Yes,Movies,Yes,TV,27.8800279499219,161.78437696593,39,Sci-Fi,1.89646721987548,2,Male,0,No,Yes,0
O1DY5I2K38,25,17.7802450076365,444.506125190912,Premium,Credit card,Yes,Both,Yes,Tablet,15.5079038742639,105.621853100051,5,Comedy,4.92568754963676,0,Female,14,No,Yes,0
TGEF0EK30G,2,12.1698876429248,36.5302482536012,Standard,Credit card,No,TV Shows,Yes,Computer,34.2830656340339,75.1127254973262,13,Fantasy,2.33187888235937,8,Male,15,No,Yes,1
215HXHXMIP,42,19.7666076735258,614.196606371628,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,16.1737520818154,68.74974897221,42,Fantasy,1.55248582627029,4,Female,2,Yes,Yes,0
F144Y0MZYF,9,5.81022826755502,52.2920544079952,Standard,Credit card,Yes,Both,No,Mobile,25.1360339603293,12.2451444356364,1,Fantasy,2.71862981012811,2,Male,1,No,Yes,0
9Q7PGYX2ML,113,12.1698876429248,1015.57076858611,Premium,Electronic check,Yes,TV Shows,No,TV,27.0270936258935,95.2808640646419,2,Action,2.8186234562214,9,Male,15,Yes,Yes,0
5S8VIJ1SPR,36,12.1698876429248,614.196606371628,Premium,Credit card,No,Both,No,Mobile,8.67330411071956,42.3084720657607,17,Comedy,3.72933459977699,7,Male,19,Yes,Yes,0
BSJOYKXFOF,12,16.6747207684467,200.096649221361,Standard,Credit card,No,Both,Yes,Computer,12.744688980741,59.5284628258768,11,Action,3.16683276722517,7,Male,3,No,Yes,1
5QHZAWJTSK,37,7.11974518532648,263.43057185708,Basic,Bank transfer,Yes,Movies,Yes,Tablet,5.80964944936869,153.979708968832,34,Action,2.89832788652881,9,Male,4,Yes,Yes,0
FWE2IWZ2IY,90,13.1891177582372,1187.02059824134,Premium,Credit card,Yes,Movies,Yes,Mobile,25.291399541183,81.6431563014047,9,Drama,1.01708083791459,1,Female,2,No,Yes,0
R5WTS42FQX,8,9.7766409439095,78.213127551276,Premium,Bank transfer,No,TV Shows,Yes,TV,24.2789884261299,55.3746202878265,12,Comedy,2.89832788652881,2,Male,23,No,Yes,0
AFSTLSA6VX,88,15.8680595451886,1396.3892399766,Premium,Electronic check,Yes,TV Shows,No,Mobile,23.8031895021567,27.2215685384151,2,Comedy,1.46437948927003,6,Female,13,No,Yes,0
7PFAESWLUG,97,12.2409196729906,1187.36920828009,Basic,Credit card,Yes,Both,Yes,TV,3.75746590189413,69.1256575390339,49,Fantasy,2.89832788652881,1,Male,2,Yes,Yes,0
CP0X04KOHF,76,7.35537128688065,559.00821780293,Basic,Mailed check,No,Movies,No,Mobile,10.4315643338969,139.318632936162,26,Comedy,3.04100664139995,2,Female,2,No,Yes,0
UX0P88HD6V,89,8.68550809171081,773.010220162262,Premium,Credit card,No,Both,Yes,Tablet,1.6937866954335,82.1421276429422,17,Fantasy,1.0001811412911,7,Female,10,Yes,Yes,0
88RTQHPWSG,70,8.91261350534878,623.882945374414,Premium,Credit card,Yes,Both,Yes,Tablet,19.4961224619085,5.5348806670169,29,Comedy,2.16397764874289,9,Male,11,Yes,Yes,0
5OCID8BHEW,68,14.4402552882815,981.937359603139,Standard,Credit card,Yes,Movies,Yes,Mobile,35.8930493209118,9.26843554429314,25,Drama,4.2883084323533,2,Female,3,No,Yes,0
YUFCD3JN10,74,12.1698876429248,414.260321976543,Premium,Credit card,Yes,TV Shows,Yes,Mobile,14.3762409263649,128.071282492083,20,Drama,4.51843175867556,1,Male,20,Yes,Yes,0
Z063Z6FRXV,12,16.314228924852,195.770747098224,Standard,Credit card,No,TV Shows,Yes,Computer,22.7182458876109,70.5554869988992,44,Sci-Fi,1.17416537964727,9,Male,4,No,Yes,0
V7MPOFNWOL,26,14.1327073748777,614.196606371628,Standard,Bank transfer,Yes,Movies,No,Mobile,14.4186821572855,103.25892073438,1,Fantasy,1.75555601254193,0,Male,23,No,Yes,0
OLOK1MPMO0,48,12.476920384258,614.196606371628,Premium,Bank transfer,Yes,Both,No,Mobile,33.9355750112904,129.456550707486,24,Action,2.89832788652881,4,Male,17,No,No,0
0SP0JX7K3P,8,7.04422977743657,614.196606371628,Premium,Electronic check,No,TV Shows,Yes,Computer,39.6946147528736,96.7398476674304,47,Action,1.68498443139797,1,Female,3,Yes,Yes,0
TFCWJR9ERG,87,5.85758426175813,614.196606371628,Standard,Credit card,Yes,Movies,Yes,Mobile,32.7371702535738,175.411968636926,28,Comedy,2.89832788652881,8,Male,0,Yes,Yes,0
OEQMIG31TH,79,9.07691525801686,614.196606371628,Standard,Credit card,No,TV Shows,No,Tablet,20.3148163042305,142.228584617789,25,Comedy,4.92526998844627,4,Male,3,No,Yes,0
7J5ERF1RP7,28,17.2989533120895,484.370692738507,Premium,Credit card,Yes,Both,Yes,TV,14.4612417928842,119.588656743754,3,Action,2.98396482223412,5,Female,7,Yes,Yes,1
VZNFPQ7OPL,29,19.773064399959,614.196606371628,Premium,Credit card,Yes,TV Shows,Yes,Computer,32.2672706472799,104.191740706604,28,Drama,2.12428281311153,7,Female,3,Yes,Yes,0
AYRVF49YC9,97,7.52614364077535,730.035933155209,Premium,Mailed check,No,TV Shows,No,TV,2.90656066722102,165.029632144185,46,Action,3.11950764899936,8,Female,3,Yes,Yes,0
6NXDS63B13,31,10.5793764607848,327.96067028433,Basic,Mailed check,Yes,Both,No,Tablet,7.10337318993494,93.6095144586532,48,Fantasy,4.11066185109066,1,Female,13,No,Yes,0
H6VMPX84E9,62,12.1698876429248,698.109246761444,Premium,Credit card,No,Movies,No,Computer,38.9173700396819,49.8353656873389,37,Action,2.12050002162324,7,Male,11,Yes,No,0
BLGA7AOJHI,94,9.33449681805714,877.442700897371,Premium,Bank transfer,Yes,Movies,Yes,Computer,38.844024096115,109.466677113946,14,Fantasy,2.89832788652881,7,Female,14,No,Yes,0
V36SY33B4H,40,7.73824531029102,614.196606371628,Premium,Bank transfer,Yes,Both,No,TV,26.9222358082455,99.9795065610351,17,Action,2.01106932450961,2,Male,11,Yes,Yes,0
LB2MHX8FEB,64,12.1698876429248,1273.92466547282,Premium,Electronic check,No,TV Shows,No,Mobile,7.81786395320842,87.8824909515435,9,Action,4.2739868381432,9,Male,7,No,Yes,0
YC0L35CZIF,96,12.1698876429248,1158.95093155683,Premium,Bank transfer,Yes,TV Shows,Yes,TV,3.08901657314818,166.452774640428,37,Comedy,4.71633883671818,2,Female,2,Yes,Yes,0
X6S7FH7IWY,116,15.5776969919145,1673.56850191916,Standard,Credit card,No,TV Shows,No,Mobile,36.9242283825875,91.5604830641328,15,Sci-Fi,3.53511182342494,9,Female,3,No,Yes,1
DACORV2BKQ,58,12.1698876429248,696.126103542273,Basic,Electronic check,No,TV Shows,Yes,TV,2.09649356743649,21.8347468049953,48,Comedy,2.89832788652881,3,Male,17,No,Yes,0
N5TQ6QRKTP,13,18.3030565413799,614.196606371628,Premium,Credit card,Yes,Both,No,Mobile,16.3964484046778,24.5215736684012,44,Sci-Fi,4.12070522837917,0,Male,1,No,Yes,0
5XB2ABJNMG,110,18.5793977082675,1673.56850191916,Standard,Credit card,No,Movies,Yes,TV,3.52168852999931,103.220907981623,0,Drama,2.94323453668812,2,Male,2,No,Yes,0
99JDHBH75L,28,18.3537520612293,513.90505771442,Premium,Credit card,Yes,TV Shows,No,Tablet,8.72593039843451,7.64910123646805,5,Comedy,1.15802016671475,8,Male,21,Yes,Yes,1
ZF9I4H4P59,15,13.5641552151034,203.462328226552,Premium,Electronic check,Yes,TV Shows,No,Mobile,18.1477819696019,110.806952178974,10,Drama,2.89832788652881,7,Female,15,Yes,Yes,1
99JBII1AWD,69,9.32383135193917,643.344363283803,Basic,Credit card,Yes,Both,Yes,Computer,25.9247735138008,84.0010150792841,38,Action,2.15332695146139,1,Female,18,No,Yes,0
D17A5U1OJS,105,14.2468360715041,1495.91778750793,Standard,Bank transfer,Yes,Movies,Yes,Tablet,12.057358222596,92.3641963179434,4,Fantasy,2.89832788652881,9,Female,12,No,Yes,0
MX66HEBBSJ,63,9.72047472993421,612.389907985855,Premium,Credit card,Yes,Both,Yes,Computer,15.5919641222777,17.3471466925918,35,Sci-Fi,1.03507815684314,0,Female,2,No,Yes,0
FMP6QS9A7C,112,19.8589319035748,1673.56850191916,Premium,Bank transfer,No,Both,Yes,Computer,13.0046087823534,68.5882109296784,19,Fantasy,2.89832788652881,8,Male,4,No,No,0
E2IE1IRI9S,35,18.3922342739364,614.196606371628,Premium,Electronic check,Yes,TV Shows,Yes,TV,12.9707398499115,163.446887276,9,Comedy,3.58358420998984,6,Female,10,No,Yes,0
V2Z7KTL03M,7,12.1698876429248,614.196606371628,Basic,Credit card,No,TV Shows,No,TV,29.3540953305802,64.3425074783276,4,Drama,2.89832788652881,9,Female,0,No,Yes,1
6913KN86KU,1,11.5828816951487,11.5828816951487,Standard,Credit card,No,Both,Yes,Mobile,2.29881631009976,76.0952718345069,44,Sci-Fi,2.95519416683287,8,Male,4,No,Yes,0
LXNJ66WZ7B,53,6.44727060526162,341.705342078866,Standard,Credit card,Yes,Movies,No,TV,30.4249800696546,18.9511821976314,20,Sci-Fi,2.89832788652881,9,Male,1,No,Yes,0
ALYMWR7W6O,37,12.1698876429248,600.088963822025,Basic,Bank transfer,Yes,TV Shows,No,Computer,3.54701285555477,158.702032035914,25,Sci-Fi,2.89832788652881,0,Female,12,No,Yes,0
YIDW19N83Z,44,17.0321047088019,749.412607187285,Standard,Bank transfer,Yes,Movies,Yes,Computer,3.70254284900815,99.6217295104476,19,Fantasy,1.55727181286803,1,Male,16,Yes,Yes,0
E983P7PY52,107,9.8406109134263,1052.94536773661,Premium,Credit card,Yes,Both,No,Computer,5.27585294991676,23.4277608154054,47,Action,2.89832788652881,5,Male,19,Yes,Yes,1
LCQ99APM9V,19,6.96100549435255,132.259104392698,Premium,Bank transfer,Yes,Both,Yes,Computer,11.1236034450187,151.314778510201,46,Drama,4.29403736773888,0,Male,24,No,Yes,0
1HTWTCLURB,24,15.1394782767674,363.347478642418,Standard,Credit card,No,TV Shows,No,Mobile,24.364145416301,68.7274733280289,48,Action,3.03864608421283,1,Male,21,Yes,Yes,0
6OB63KC191,17,17.470987969177,297.006795476008,Premium,Bank transfer,Yes,TV Shows,No,Mobile,29.3217629074132,106.367348532263,6,Drama,2.14233689923177,1,Female,12,Yes,Yes,0
IBFCQKDH1T,73,12.0405122908306,878.957397230635,Standard,Bank transfer,No,TV Shows,Yes,Computer,6.03642961630199,16.4771386843402,47,Drama,1.43642507254704,6,Male,16,No,Yes,0
ZV78E41WP4,94,12.1698876429248,777.584221348381,Premium,Credit card,Yes,Both,Yes,Tablet,38.1439852013535,142.875430882528,21,Drama,4.18222152343749,5,Male,0,No,Yes,0
7VEWYVW0OE,53,6.92509284569248,367.029920821701,Premium,Credit card,Yes,Both,No,Mobile,5.39465555201405,64.5748672839443,8,Drama,4.58443851647024,0,Female,8,Yes,Yes,0
79I6EYWF7V,28,10.9005600739229,305.21568206984,Premium,Electronic check,No,TV Shows,No,TV,11.0761486717987,11.9173767626585,14,Drama,1.57422736049092,9,Female,14,Yes,Yes,1
5WET5CW3YP,11,12.1698876429248,144.630407694394,Basic,Credit card,Yes,Movies,No,Mobile,1.46630230092187,128.909285252426,46,Sci-Fi,2.48770433149005,8,Male,8,Yes,Yes,1
9Q1P61OLQP,60,17.4530645244908,1047.18387146945,Standard,Electronic check,No,Movies,No,Mobile,2.70370875983113,118.791006262977,40,Fantasy,3.44515500181858,8,Female,13,No,Yes,0
ORTIRMKBBH,111,17.9726809369869,1673.56850191916,Standard,Credit card,Yes,Movies,No,Mobile,39.3828850122557,51.2891799499097,21,Action,4.97638974153057,4,Male,9,No,Yes,0
I7T48I0NC7,114,18.9359988221652,1673.56850191916,Standard,Credit card,Yes,Both,No,Tablet,20.3137085656123,8.88433665587762,26,Comedy,4.16457046053392,2,Female,1,No,Yes,0
WW6U8YQ5DL,77,17.725348670253,614.196606371628,Premium,Bank transfer,Yes,Both,Yes,Mobile,7.17303262732612,81.1769348948853,38,Sci-Fi,2.89832788652881,2,Male,21,No,Yes,0
CV9FGMWS9E,62,7.42494684131276,460.346704161391,Premium,Credit card,No,TV Shows,No,Computer,15.0663027390335,68.1347303932612,30,Fantasy,1.26536397360068,6,Female,13,Yes,Yes,0
EY29CCDIS2,27,16.097044911639,614.196606371628,Premium,Credit card,No,Both,No,TV,18.6614415193045,134.328626406227,11,Comedy,2.697237289947,0,Male,8,Yes,Yes,0
Y7HJ3BEVOR,84,7.87454728445526,661.461971894242,Premium,Credit card,No,Movies,No,TV,11.1785701617291,47.7691619987435,11,Action,3.89639008091521,5,Female,13,No,Yes,0
RD5FFJ532Q,91,14.7681636443111,614.196606371628,Basic,Electronic check,Yes,TV Shows,No,Mobile,28.1616538763682,133.404228980716,3,Fantasy,1.50151245909267,0,Female,15,No,Yes,0
Z1SDMRYG3K,57,6.70556480248202,382.217193741475,Premium,Electronic check,Yes,Both,Yes,Mobile,2.8294702334816,48.6625605475626,32,Fantasy,2.56735264816941,2,Male,1,No,Yes,0
PANUHY0K9R,108,15.0227409724561,1622.45602502526,Basic,Electronic check,Yes,Movies,No,Computer,28.5686461806353,35.2227116036413,33,Sci-Fi,2.89832788652881,4,Male,16,Yes,Yes,0
SKB6Q90WV3,7,8.92790614459064,62.4953430121345,Basic,Credit card,No,TV Shows,Yes,Tablet,15.5165215100334,97.7118614207884,20,Sci-Fi,2.89832788652881,1,Female,19,Yes,Yes,1
4468G8KNMM,47,13.1029494470328,615.83862401054,Basic,Credit card,No,Both,No,Mobile,21.9214909478372,40.2404562219718,46,Sci-Fi,3.17869594218163,1,Male,8,No,Yes,0
5W8I9QOUMH,30,15.2054684627455,614.196606371628,Standard,Bank transfer,No,TV Shows,Yes,Mobile,21.5356400638841,74.0583138346885,46,Sci-Fi,4.49944221665149,9,Female,15,Yes,Yes,1
C08JO27O1S,85,12.1698876429248,573.198236809637,Basic,Bank transfer,Yes,Movies,Yes,Computer,6.7934977540668,82.9741868403892,13,Action,1.49363355934668,6,Male,0,Yes,Yes,0
MGHLPNA0DB,105,12.6903659286071,1332.48842250375,Standard,Bank transfer,Yes,Both,Yes,Mobile,9.16120413865173,118.101490835321,40,Drama,4.71812594748019,7,Female,1,No,Yes,0
T91XWC5Z8S,51,12.1698876429248,735.125788432169,Basic,Credit card,Yes,Both,Yes,Mobile,9.15363343196699,132.359178757941,19,Fantasy,2.89832788652881,4,Female,2,No,Yes,0
O04GL1CJXC,73,12.1698876429248,649.842383935463,Premium,Credit card,Yes,TV Shows,No,Mobile,24.1113863834371,159.248895830489,4,Comedy,1.20944055780196,4,Male,18,Yes,Yes,0
Q8FHDK59AH,46,12.0585702022754,554.694229304667,Basic,Credit card,No,Movies,Yes,Mobile,21.3341000091301,104.377583381085,28,Drama,2.89832788652881,8,Female,17,No,Yes,1
LU1UWBW0SJ,7,12.9425284026705,90.5976988186935,Premium,Credit card,No,Both,No,Mobile,31.0801839558893,92.7814514746308,29,Comedy,2.89832788652881,8,Male,6,No,Yes,0
B4X6BWEJ3O,71,12.1698876429248,560.370322166393,Premium,Credit card,No,Movies,Yes,TV,27.6898170876701,53.9967032813054,32,Fantasy,1.68762084414964,5,Female,11,No,Yes,0
BXICXP3AD7,94,9.86960663783575,927.743023956561,Basic,Electronic check,Yes,TV Shows,Yes,Computer,24.525953258503,50.922534912069,44,Comedy,2.89832788652881,4,Male,10,No,Yes,0
3HSZUJ4N4F,23,9.33562282807182,214.719325045652,Basic,Mailed check,No,Both,No,Mobile,37.1169658421793,47.7862409089653,45,Comedy,4.57786409020006,9,Male,22,Yes,Yes,0
SWD7LYTD9E,65,5.4916435295209,356.956829418859,Premium,Bank transfer,No,TV Shows,Yes,Computer,39.9401888487562,59.3537056405289,19,Action,4.33773184504245,1,Female,23,Yes,Yes,0
WNYX39NL5W,73,12.1698876429248,1136.77692969629,Standard,Electronic check,Yes,TV Shows,Yes,Computer,27.1713531072738,8.49711992755248,36,Comedy,1.22403004986555,4,Male,16,Yes,Yes,0
PAPP9BNPZA,118,11.3120024043369,1334.81628371175,Premium,Credit card,Yes,Movies,No,Computer,18.5629818617348,82.0547899759655,21,Action,1.05510654225061,5,Female,21,Yes,Yes,0
3G8L5NAW23,89,8.18272198418829,728.262256592758,Standard,Credit card,No,Movies,No,Mobile,19.7744941206396,156.438144619265,16,Sci-Fi,1.88075251276786,7,Female,13,No,Yes,0
1KB02AC1A8,105,8.88581041235452,933.010093297225,Premium,Credit card,Yes,Movies,Yes,Computer,6.65008127385978,106.377442918359,29,Action,2.86802854103734,7,Male,24,Yes,Yes,0
KJ4SW2VMY4,97,10.5775803951129,614.196606371628,Basic,Credit card,No,TV Shows,No,TV,37.5604478152269,58.2039597079113,20,Fantasy,3.15477412236803,9,Male,17,Yes,Yes,0
84IZQT91G0,39,16.8928127189987,658.819696040951,Premium,Bank transfer,Yes,Both,No,Mobile,32.4181643538346,71.2304886243345,11,Comedy,1.76908557032241,0,Female,9,No,Yes,0
